Node ID,Node Path,Query,Refinement Link
166740011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care,item_type_keyword:baby-skin-care-products,See all available refinements
322263011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Diaper Creams,item_type_keyword:diaper-creams,See all available refinements
17720267011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Lip Balms,item_type_keyword:baby-lip-balm,See all available refinements
322264011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Lotions,item_type_keyword:baby-lotions,See all available refinements
322265011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Oils,item_type_keyword:baby-oils,See all available refinements
322266011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Powders,item_type_keyword:baby-powders,See all available refinements
166860011,Health & Household/Baby & Child Care/Personal Care/Baby Skin Care/Sun Protection,item_type_keyword:childrens-sunscreens,See all available refinements
16027261,Health & Household/Baby & Child Care/Personal Care/Hair Care,,See all available refinements
16027271,Health & Household/Baby & Child Care/Personal Care/Hair Care/Conditioners,item_type_keyword:childrens-hair-conditioners,See all available refinements
166739011,Health & Household/Baby & Child Care/Personal Care/Hair Care/Shampoos,item_type_keyword:childrens-hair-shampoos,See all available refinements
16225011,Health & Household/Baby & Child Care/Personal Care/Nursing Pads,item_type_keyword:nursing-bra-pads,See all available refinements
3764441,Health & Household/Diet & Sports Nutrition,,See all available refinements
6973669011,Health & Household/Diet & Sports Nutrition/Endurance & Energy,item_type_keyword:sports-nutrition-endurance-and-energy-products,See all available refinements
6973671011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Candy & Mints,item_type_keyword:sports-nutrition-endurance-and-energy-candy-and-mints,See all available refinements
7475606011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Chews & Gels,( item_type_keyword:sports-nutrition-endurance-and-energy-chews OR item_type_keyword:sports-nutrition-endurance-and-energy-gels ),See all available refinements
6973673011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Herbals,item_type_keyword:sports-nutrition-endurance-and-energy-herbal-products,See all available refinements
6973677011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Powders,item_type_keyword:sports-nutrition-endurance-and-energy-powders,See all available refinements
6973675011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Shots,item_type_keyword:sports-nutrition-endurance-and-energy-shots,See all available refinements
6973678011,Health & Household/Diet & Sports Nutrition/Endurance & Energy/Supplements,item_type_keyword:sports-nutrition-endurance-and-energy-supplements,See all available refinements
23675622011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks,,See all available refinements
6939082011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Meal Replacement Shakes,item_type_keyword:weight-loss-ready-to-drink-shakes,See all available refinements
7309635011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Nutrition Bars,item_type_keyword:sports-nutrition-bars,See all available refinements
7090302011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Nutrition Bars/Endurance & Energy Bars,item_type_keyword:sports-nutrition-endurance-and-energy-bars,See all available refinements
7090289011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Nutrition Bars/Food Bars,item_type_keyword:sports-nutrition-food-bars,See all available refinements
6973705011,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Nutrition Bars/Protein Bars,item_type_keyword:sports-nutrition-protein-bars,See all available refinements
4076111,Health & Household/Diet & Sports Nutrition/Nutrition Bars & Drinks/Nutrition Bars/Weight Loss Bars,item_type_keyword:weight-loss-food-bars,See all available refinements
6973663011,Health & Household/Diet & Sports Nutrition/Sports Nutrition,item_type_keyword:sports-nutrition-products,See all available refinements
6990032011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/7 Keto,item_type_keyword:7-keto-nutritional-supplements,See all available refinements
6973664011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Accessories,item_type_keyword:sports-nutrition-accessories,See all available refinements
6973665011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Accessories/Merchandise,item_type_keyword:sports-nutrition-merchandise,See all available refinements
10781161,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids,item_type_keyword:amino-acids,See all available refinements
3773791,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/5-HTP,item_type_keyword:5-htp-nutritional-supplements,See all available refinements
3773111,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/Acetyl-L-Carnitine,item_type_keyword:acetyl-l-carnitine-nutritional-supplements,See all available refinements
6939949011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/BCAAs,item_type_keyword:branched-chain-amino-acids-nutritional-supplements,See all available refinements
6939946011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/Beta-Alanine,item_type_keyword:beta-alanine-nutritional-supplements,See all available refinements
6939947011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/Carnitine,item_type_keyword:carnitine-nutritional-supplements,See all available refinements
3773431,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/Creatine,item_type_keyword:creatine-nutritional-supplements,See all available refinements
6939950011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/L-Arginine,item_type_keyword:l-arginine-nutritional-supplements,See all available refinements
6939951011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/L-Citrulline,item_type_keyword:l-citrulline-nutritional-supplements,See all available refinements
6939952011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/L-Glutamine,item_type_keyword:l-glutamine-nutritional-supplements,See all available refinements
6939953011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/L-Leucine,item_type_keyword:l-leucine-nutritional-supplements,See all available refinements
6940111011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/L-Lysine,item_type_keyword:l-lysine-nutritional-supplements,See all available refinements
6939954011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Amino Acids/Taurine,item_type_keyword:taurine-nutritional-supplements,See all available refinements
3774981,Health & Household/Diet & Sports Nutrition/Sports Nutrition/CLA,item_type_keyword:cla-weight-loss-supplements,See all available refinements
6973694011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Electrolyte Replacements,item_type_keyword:sports-nutrition-electrolyte-replacement-drinks,See all available refinements
6939045011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Fat Burners,item_type_keyword:fat-burner-weight-loss-supplements,See all available refinements
6973683011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages,item_type_keyword:sports-nutrition-healthy-snacks-and-beverages,See all available refinements
6973684011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages/Cereal,item_type_keyword:sports-nutrition-breakfast-cereals,See all available refinements
6973685011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages/Chips & Crisps,item_type_keyword:sports-nutrition-chips-and-crisps-snacks,See all available refinements
6973686011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages/Chocolate & Carob,item_type_keyword:sports-nutrition-chocolate-and-carob-snacks,See all available refinements
6973687011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages/Cookies & Brownies,item_type_keyword:sports-nutrition-cookies-and-brownies,See all available refinements
6973691011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Healthy Snacks & Beverages/Pudding,item_type_keyword:sports-nutrition-pudding-snacks,See all available refinements
6973681011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/L-Carnitine,item_type_keyword:sports-nutrition-l-carnitine-supplements,See all available refinements
6973701011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Post-Workout & Recovery,item_type_keyword:sports-nutrition-post-workout-and-recovery-products,See all available refinements
6973697011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Pre-Workout,item_type_keyword:sports-nutrition-pre-workout-products,See all available refinements
6973698011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Pre-Workout/Nitric Oxide Boosters,item_type_keyword:sports-nutrition-nitric-oxide-boosters,See all available refinements
6973699011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Pre-Workout/Powders,item_type_keyword:sports-nutrition-pre-workout-powders,See all available refinements
6973704011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein,item_type_keyword:sports-nutrition-protein,See all available refinements
6973707011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Beef,item_type_keyword:sports-nutrition-beef-protein-powders,See all available refinements
6973708011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Blends,item_type_keyword:sports-nutrition-protein-powder-blends,See all available refinements
6973709011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Casein,item_type_keyword:sports-nutrition-casein-protein-powders,See all available refinements
6973710011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Egg,item_type_keyword:sports-nutrition-egg-protein-powders,See all available refinements
6973711011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Goat,item_type_keyword:sports-nutrition-goat-protein-powders,See all available refinements
6973714011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Plant,item_type_keyword:sports-nutrition-plant-protein-powders,See all available refinements
6973712011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Plant/Hemp,item_type_keyword:sports-nutrition-hemp-protein-powders,See all available refinements
6973713011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Plant/Pea,item_type_keyword:sports-nutrition-pea-protein-powders,See all available refinements
6973715011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Plant/Rice,item_type_keyword:sports-nutrition-rice-protein-powders,See all available refinements
6973716011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Plant/Soy,item_type_keyword:sports-nutrition-soy-protein-powders,See all available refinements
6973719011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Ready to Drink,item_type_keyword:sports-nutrition-ready-to-drink-protein,See all available refinements
6973717011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Protein/Whey,item_type_keyword:sports-nutrition-whey-protein-powders,See all available refinements
6973667011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Shaker Bottles,item_type_keyword:sports-nutrition-shaker-bottles,See all available refinements
6973724011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Testosterone Boosters,item_type_keyword:sports-nutrition-testosterone-boosters,See all available refinements
6973725011,Health & Household/Diet & Sports Nutrition/Sports Nutrition/Weight Gainers,item_type_keyword:sports-nutrition-weight-gainers,See all available refinements
3774931,Health & Household/Diet & Sports Nutrition/Weight Loss,item_type_keyword:weight-loss-products,See all available refinements
3774941,Health & Household/Diet & Sports Nutrition/Weight Loss/Appetite Control & Suppressants,item_type_keyword:appetite-suppressants,See all available refinements
6939081011,Health & Household/Diet & Sports Nutrition/Weight Loss/Beverage Powders,item_type_keyword:weight-loss-beverage-powders,See all available refinements
6939043011,Health & Household/Diet & Sports Nutrition/Weight Loss/Diet Kits & Systems,item_type_keyword:weight-loss-diet-kits,See all available refinements
4076111,Health & Household/Diet & Sports Nutrition/Weight Loss/Food Bars,item_type_keyword:weight-loss-food-bars,See all available refinements
6939082011,Health & Household/Diet & Sports Nutrition/Weight Loss/Ready to Drink Shakes,item_type_keyword:weight-loss-ready-to-drink-shakes,See all available refinements
6939106011,Health & Household/Diet & Sports Nutrition/Weight Loss/Snacks,item_type_keyword:weight-loss-snack-foods,See all available refinements
3775151,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements,item_type_keyword:weight-loss-supplements,See all available refinements
3773111,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Acetyl-L-Carnitine,item_type_keyword:acetyl-l-carnitine-nutritional-supplements,See all available refinements
6939044011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Carb Blockers,item_type_keyword:carb-blocker-weight-loss-supplements,See all available refinements
6939041011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Detox & Cleanse,item_type_keyword:detox-and-cleanse-weight-loss-products,See all available refinements
3775101,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Diuretics,item_type_keyword:diuretics,See all available refinements
6939045011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Fat Burners,item_type_keyword:fat-burner-weight-loss-supplements,See all available refinements
3762131,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Fiber,item_type_keyword:dietary-fiber-nutritional-supplements,See all available refinements
23675628011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Garcinia Cambogia,item_type_keyword:garcinia-cambogia-weight-loss-supplements,See all available refinements
6939046011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Green Coffee,item_type_keyword:green-coffee-bean-extract-weight-loss-supplements,See all available refinements
6939048011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Raspberry Ketones,item_type_keyword:raspberry-ketones-weight-loss-supplements,See all available refinements
6973667011,Health & Household/Diet & Sports Nutrition/Weight Loss/Supplements/Supplements Shakers,item_type_keyword:sports-nutrition-shaker-bottles,See all available refinements
3760941,Health & Household/Health Care,,See all available refinements
13052911,Health & Household/Health Care/Alternative Medicine,,See all available refinements
13052921,Health & Household/Health Care/Alternative Medicine/Acupuncture,item_type_keyword:acupuncture-products,See all available refinements
3767491,Health & Household/Health Care/Alternative Medicine/Aromatherapy,,See all available refinements
16250371,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Candles,item_type_keyword:aromatherapy-candles,See all available refinements
18502609011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Carrier & Essential Oils,,See all available refinements
18502610011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Carrier & Essential Oils/Carrier Oils,item_type_keyword:carrier-oils,See all available refinements
18502611011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Carrier & Essential Oils/Essential Oil Blends,item_type_keyword:essential-oil-blends,See all available refinements
18502613011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Carrier & Essential Oils/Essential Oil Sets,item_type_keyword:essential-oil-sets,See all available refinements
18502612011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Carrier & Essential Oils/Essential Oil Singles,item_type_keyword:essential-oil-singles,See all available refinements
16250381,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Diffusers,item_type_keyword:aroma-diffusers,See all available refinements
18502614011,Health & Household/Health Care/Alternative Medicine/Aromatherapy/Mists & Hydrosols,item_type_keyword:essential-oil-mists-and-hydrosols,See all available refinements
13052941,Health & Household/Health Care/Alternative Medicine/Ayurveda,item_type_keyword:health-care-products AND specific_uses_keywords:ayurveda,See all available refinements
23777934011,Health & Household/Health Care/Alternative Medicine/Ayurveda/Ayurvedic Balms & Ointments,,See all available refinements
23777933011,Health & Household/Health Care/Alternative Medicine/Ayurveda/Ayurvedic Hair Care,,See all available refinements
23777935011,Health & Household/Health Care/Alternative Medicine/Ayurveda/Ayurvedic Massage Products,,See all available refinements
23777936011,Health & Household/Health Care/Alternative Medicine/Ayurveda/Ayurvedic Skin Care,,See all available refinements
3767761,Health & Household/Health Care/Alternative Medicine/Flower Essences,item_type_keyword:flower-essence-homeopathic-remedies,See all available refinements
21345363011,Health & Household/Health Care/Alternative Medicine/Healing Crystals,item_type_keyword:healing-crystals,See all available refinements
13053141,Health & Household/Health Care/Alternative Medicine/Light Therapy,item_type_keyword:light-therapy-products,See all available refinements
13053151,Health & Household/Health Care/Alternative Medicine/Magnetic Field Therapy,item_type_keyword:magnetic-field-therapy-products,See all available refinements
13052971,Health & Household/Health Care/Alternative Medicine/Oxygen Therapy,item_type_keyword:health-care-products AND specific_uses_keywords:oxygen-therapy,See all available refinements
3767781,Health & Household/Health Care/Alternative Medicine/Single Homeopathic Remedies,item_type_keyword:single-homeopathic-remedies,See all available refinements
13052981,Health & Household/Health Care/Alternative Medicine/Sound Therapy,item_type_keyword:sound-therapy-products,See all available refinements
3761401,Health & Household/Health Care/Diabetes Care,item_type_keyword:diabetic-care-products,See all available refinements
3777171,Health & Household/Health Care/Diabetes Care/Blood Glucose Monitors,item_type_keyword:glucose-monitors,See all available refinements
4078761,Health & Household/Health Care/Diabetes Care/Insulin Injectors,item_type_keyword:needle-free-insulin-injection-devices,See all available refinements
3761831,Health & Household/Health Care/Diabetes Care/Lancets,item_type_keyword:blood-lancets,See all available refinements
3761461,Health & Household/Health Care/Diabetes Care/Organizers & Travel Kits,item_type_keyword:diabetic-care-storage-and-travel-packs,See all available refinements
3761841,Health & Household/Health Care/Diabetes Care/Sharps Containers,item_type_keyword:medical-sharps-containers,See all available refinements
8622211011,Health & Household/Health Care/Diabetes Care/Socks & Insoles,item_type_keyword:diabetic-socks-and-shoe-insoles,See all available refinements
3762021,Health & Household/Health Care/Diabetes Care/Test Strips,item_type_keyword:diabetic-test-strips,See all available refinements
3762031,Health & Household/Health Care/Diabetes Care/Test Strips/Diabetes Blood Test Strips,item_type_keyword:diabetic-blood-test-strips,See all available refinements
3762041,Health & Household/Health Care/Diabetes Care/Test Strips/Diabetes Urinalysis Strips,item_type_keyword:diabetic-urinalysis-test-strips,See all available refinements
3779681,Health & Household/Health Care/Ear Care,item_type_keyword:ear-care-products,See all available refinements
3779861,Health & Household/Health Care/Ear Care/Ear Drops,item_type_keyword:ear-drops,See all available refinements
3779881,Health & Household/Health Care/Ear Care/Ear Syringes,item_type_keyword:ear-syringes,See all available refinements
3779871,Health & Household/Health Care/Ear Care/Earplugs,item_type_keyword:earplugs,See all available refinements
3779891,Health & Household/Health Care/Ear Care/Earwax Removal,item_type_keyword:earwax-removal-products,See all available refinements
3779691,Health & Household/Health Care/Eye Health,item_type_keyword:eye-care-products,See all available refinements
21579654011,Health & Household/Health Care/Eye Health/Allergy Eye Drops,item_type_keyword:allergy-relief-eye-drops,See all available refinements
21579651011,Health & Household/Health Care/Eye Health/Dry Eye Relief,item_type_keyword:dry-eye-relief-products,See all available refinements
21579653011,Health & Household/Health Care/Eye Health/Eye Washes,item_type_keyword:eye-washes,See all available refinements
21579652011,Health & Household/Health Care/Eye Health/Moisturizing Eye Drops,item_type_keyword:moisturizing-eye-drops,See all available refinements
3779501,Health & Household/Health Care/Feminine Care,item_type_keyword:feminine-hygiene-products,See all available refinements
3779521,Health & Household/Health Care/Feminine Care/Deodorant Sprays,item_type_keyword:feminine-hygiene-deodorant-sprays,See all available refinements
13226756011,Health & Household/Health Care/Feminine Care/Douches & Enemas,item_type_keyword:douches,See all available refinements
3779571,Health & Household/Health Care/Feminine Care/Feminine Powders,item_type_keyword:feminine-powders,See all available refinements
13226755011,Health & Household/Health Care/Feminine Care/Feminine Washes,item_type_keyword:feminine-washes,See all available refinements
13226753011,Health & Household/Health Care/Feminine Care/Feminine Wipes,item_type_keyword:feminine-wipes,See all available refinements
13106291,Health & Household/Health Care/Feminine Care/Menopause Products,item_type_keyword:womens-health-medications-and-treatments AND specific_uses_keywords:menopause,See all available refinements
3779511,Health & Household/Health Care/Feminine Care/Menstrual Cups,item_type_keyword:menstrual-cups,See all available refinements
3779581,Health & Household/Health Care/Feminine Care/Panty Liners,item_type_keyword:panty-liners,See all available refinements
3779591,Health & Household/Health Care/Feminine Care/Sanitary Napkins,item_type_keyword:sanitary-napkins,See all available refinements
3779601,Health & Household/Health Care/Feminine Care/Tampons,item_type_keyword:tampons,See all available refinements
3779531,Health & Household/Health Care/Feminine Care/Vaginal Moisturizers,item_type_keyword:vaginal-moisturizers,See all available refinements
3779611,Health & Household/Health Care/Feminine Care/Yeast Infection Treatments,item_type_keyword:yeast-infection-treatment-products,See all available refinements
3762591,Health & Household/Health Care/First Aid,item_type_keyword:first-aid-products,See all available refinements
3762601,Health & Household/Health Care/First Aid/Antibiotics & Antiseptics,item_type_keyword:antiseptic-treatments,See all available refinements
3762621,"Health & Household/Health Care/First Aid/Antibiotics & Antiseptics/Cleansing Cloths, Swabs & Wipes",( item_type_keyword:antiseptic-swabs OR item_type_keyword:antiseptic-wipes ),See all available refinements
2265897011,Health & Household/Health Care/First Aid/Antibiotics & Antiseptics/Hand Sanitizers,item_type_keyword:hand-sanitizers,See all available refinements
3762651,Health & Household/Health Care/First Aid/Antibiotics & Antiseptics/Ointments,item_type_keyword:antiseptic-ointments,See all available refinements
3762671,Health & Household/Health Care/First Aid/Antifungals,item_type_keyword:antifungal-treatments,See all available refinements
3779921,Health & Household/Health Care/First Aid/Antifungals/Athletes Foot Remedies,item_type_keyword:athletes-foot-treatments,See all available refinements
3763031,Health & Household/Health Care/First Aid/Antifungals/Jock Itch Treatments,item_type_keyword:jock-itch-treatments,See all available refinements
11062301,Health & Household/Health Care/First Aid/Antifungals/Nail Fungus Treatments,item_type_keyword:nail-fungicides,See all available refinements
3762711,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies,item_type_keyword:bandaging-products,See all available refinements
3762721,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Adhesive Bandages,item_type_keyword:self-adhesive-bandages,See all available refinements
8404659011,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Elastic Bandages,item_type_keyword:elastic-bandages,See all available refinements
3762751,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Finger Cots,item_type_keyword:finger-cots,See all available refinements
3762761,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/First Aid Tape,item_type_keyword:first-aid-tape,See all available refinements
3762771,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads,,See all available refinements
702366011,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads/Bandaging Pads,item_type_keyword:bandaging-pads,See all available refinements
702367011,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Gauze & Pads/Gauze,item_type_keyword:gauze,See all available refinements
3762781,Health & Household/Health Care/First Aid/Bandages & Bandaging Supplies/Liquid Bandages,item_type_keyword:liquid-bandages,See all available refinements
3762791,Health & Household/Health Care/First Aid/Burn Care,item_type_keyword:burn-relief-remedies,See all available refinements
3762871,Health & Household/Health Care/First Aid/Defibrillators,item_type_keyword:home-defibrillators,See all available refinements
3743901,Health & Household/Health Care/First Aid/First Aid & Medical Cabinets,item_type_keyword:medicine-cabinets,See all available refinements
3762881,Health & Household/Health Care/First Aid/First Aid Kits,item_type_keyword:first-aid-kits,See all available refinements
6125376011,Health & Household/Health Care/First Aid/Gloves,item_type_keyword:sanitary-gloves,See all available refinements
3763831,Health & Household/Health Care/First Aid/Hot & Cold Therapies,item_type_keyword:hot-and-cold-therapies,See all available refinements
21557305011,Health & Household/Health Care/First Aid/Hot & Cold Therapies/Cold Packs,item_type_keyword:hot-and-cold-packs,See all available refinements
3763861,Health & Household/Health Care/First Aid/Hot & Cold Therapies/Heat Patches,item_type_keyword:heat-patches,See all available refinements
3763871,Health & Household/Health Care/First Aid/Hot & Cold Therapies/Heating Pads,item_type_keyword:heating-pads,See all available refinements
3763901,Health & Household/Health Care/First Aid/Hot & Cold Therapies/Hot Water Bottles,item_type_keyword:hot-water-bottles,See all available refinements
21557307011,Health & Household/Health Care/First Aid/Hot & Cold Therapies/Microwavable Heat Pads,item_type_keyword:microwavable-heating-pads,See all available refinements
3762911,Health & Household/Health Care/First Aid/Itching & Rash Treatments,item_type_keyword:itching-and-rash-relief-treatments,See all available refinements
3762931,Health & Household/Health Care/First Aid/Itching & Rash Treatments/Cortisone Treatments,item_type_keyword:cortisone-treatments,See all available refinements
3762941,Health & Household/Health Care/First Aid/Itching & Rash Treatments/Insect Bite Relief,item_type_keyword:insect-bite-relief-treatments,See all available refinements
