Node ID,Node Path,Query,Refinement Link
2975239011,Pet Supplies/Birds/Health Supplies,item_type_keyword:pet-health-care-supplies AND target_audience_keywords:birds,
2975240011,Pet Supplies/Birds/Toys,item_type_keyword:pet-toys AND target_audience_keywords:birds,See all available refinements
3024125011,Pet Supplies/Birds/Treats,item_type_keyword:edible-pet-treats AND target_audience_keywords:birds,See all available refinements
2975241011,Pet Supplies/Cats,,
2975242011,Pet Supplies/Cats/Apparel,item_type_keyword:pet-apparel AND target_audience_keywords:house-cats,See all available refinements
2975243011,Pet Supplies/Cats/Beds & Furniture,item_type_keyword:pet-furniture AND target_audience_keywords:house-cats,See all available refinements
3024127011,Pet Supplies/Cats/Beds & Furniture/Bed Mats,item_type_keyword:pet-bed-mats AND target_audience_keywords:house-cats,See all available refinements
23764003011,Pet Supplies/Cats/Beds & Furniture/Bedding,,See all available refinements
2975245011,Pet Supplies/Cats/Beds & Furniture/Bedding/Bed Blankets,item_type_keyword:pet-bed-blankets AND target_audience_keywords:house-cats,See all available refinements
3024126011,Pet Supplies/Cats/Beds & Furniture/Bedding/Bed Liners,item_type_keyword:pet-bed-liners AND target_audience_keywords:house-cats,See all available refinements
3024128011,Pet Supplies/Cats/Beds & Furniture/Beds,item_type_keyword:pet-beds AND target_audience_keywords:house-cats,See all available refinements
2975246011,Pet Supplies/Cats/Beds & Furniture/Cat Houses & Condos,item_type_keyword:cat-houses-and-condos AND target_audience_keywords:house-cats,See all available refinements
17602457011,Pet Supplies/Cats/Beds & Furniture/Hammocks,item_type_keyword:pet-hammocks AND target_audience_keywords:house-cats,See all available refinements
17602458011,Pet Supplies/Cats/Beds & Furniture/Scratcher Accessories & Parts,item_type_keyword:pet-scratcher-accessories-and-parts AND target_audience_keywords:house-cats,See all available refinements
23764004011,Pet Supplies/Cats/Beds & Furniture/Scratching Barrels,item_type_keyword:scratching-barrels AND target_audience_keywords:house-cats,See all available refinements
3024130011,Pet Supplies/Cats/Beds & Furniture/Scratching Pads,item_type_keyword:scratching-pads AND target_audience_keywords:house-cats,See all available refinements
2975247011,Pet Supplies/Cats/Beds & Furniture/Scratching Posts,item_type_keyword:scratching-posts AND target_audience_keywords:house-cats,See all available refinements
3024129011,Pet Supplies/Cats/Beds & Furniture/Sofas,item_type_keyword:pet-sofas-and-chairs AND target_audience_keywords:house-cats,See all available refinements
3024138011,Pet Supplies/Cats/Beds & Furniture/Stairs & Steps,item_type_keyword:pet-stairs-and-steps AND target_audience_keywords:house-cats,See all available refinements
2975248011,Pet Supplies/Cats/Beds & Furniture/Trees,item_type_keyword:cat-trees AND target_audience_keywords:house-cats,See all available refinements
2975249011,Pet Supplies/Cats/Beds & Furniture/Window Perches,item_type_keyword:pet-window-perches AND target_audience_keywords:house-cats,See all available refinements
17440052011,Pet Supplies/Cats/Cameras & Monitors,item_type_keyword:pet-cameras-and-monitors AND target_audience_keywords:pets,See all available refinements
2975250011,Pet Supplies/Cats/Carriers & Strollers,,See all available refinements
3024131011,Pet Supplies/Cats/Carriers & Strollers/Carriers,,See all available refinements
3024132011,Pet Supplies/Cats/Carriers & Strollers/Carriers/Hard-Sided Carriers,item_type_keyword:hard-sided-pet-carriers AND target_audience_keywords:house-cats,See all available refinements
3024133011,Pet Supplies/Cats/Carriers & Strollers/Carriers/Soft-Sided Carriers,item_type_keyword:soft-sided-pet-carriers AND target_audience_keywords:house-cats,See all available refinements
3024134011,Pet Supplies/Cats/Carriers & Strollers/Strollers,item_type_keyword:pet-carrier-strollers AND target_audience_keywords:house-cats,See all available refinements
23763991011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens",,
3024136011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens/Balcony Nets",item_type_keyword:pet-balcony-nets AND target_audience_keywords:house-cats,
3024137011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens/Cat Doors",item_type_keyword:pet-doors AND target_audience_keywords:house-cats,See all available refinements
17440056011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens/Electronic Cat Doors",item_type_keyword:electronic-pet-doors AND target_audience_keywords:house-cats,See all available refinements
23764002011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens/Enclosures",item_type_keyword:pet-enclosures AND target_audience_keywords:house-cats,See all available refinements
23764001011,"Pet Supplies/Cats/Cat Doors, Steps, Nets & Pens/Playpens",item_type_keyword:pet-playpens AND target_audience_keywords:house-cats,See all available refinements
2975252011,"Pet Supplies/Cats/Collars, Harnesses & Leashes",,See all available refinements
6602295011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Accessories",item_type_keyword:pet-collar-accessories AND target_audience_keywords:house-cats,See all available refinements
7871525011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Collar Bells",item_type_keyword:pet-collar-bells AND target_audience_keywords:house-cats,See all available refinements
3024141011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Collar Charms",item_type_keyword:pet-collar-charms AND target_audience_keywords:house-cats,See all available refinements
7871527011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Collar Lights",item_type_keyword:pet-collar-lights AND target_audience_keywords:house-cats,See all available refinements
2975253011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Collars",item_type_keyword:pet-collars AND target_audience_keywords:house-cats,See all available refinements
2975281011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Flea Collars",item_type_keyword:pet-flea-and-tick-collars AND target_audience_keywords:house-cats,
2975254011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Harnesses",item_type_keyword:pet-harnesses AND target_audience_keywords:house-cats,See all available refinements
2975255011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/ID Tags",item_type_keyword:pet-identification-tags AND target_audience_keywords:house-cats,See all available refinements
2975256011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Leashes",item_type_keyword:pet-leashes AND target_audience_keywords:house-cats,See all available refinements
17440053011,"Pet Supplies/Cats/Collars, Harnesses & Leashes/Location & Activity Trackers",item_type_keyword:pet-location-and-activity-trackers AND target_audience_keywords:pets,See all available refinements
2975259011,Pet Supplies/Cats/Feeding & Watering Supplies,item_type_keyword:pet-feeding-and-watering-supplies AND target_audience_keywords:house-cats,See all available refinements
2975260011,Pet Supplies/Cats/Feeding & Watering Supplies/Automatic Feeders,item_type_keyword:pet-self-feeders AND target_audience_keywords:house-cats,See all available refinements
17592594011,Pet Supplies/Cats/Feeding & Watering Supplies/Bowls & Dishes,,See all available refinements
2975261011,Pet Supplies/Cats/Feeding & Watering Supplies/Bowls & Dishes/Basic Bowls,item_type_keyword:pet-bowls AND target_audience_keywords:house-cats,See all available refinements
17592595011,Pet Supplies/Cats/Feeding & Watering Supplies/Bowls & Dishes/Raised Bowls,item_type_keyword:raised-pet-bowls AND target_audience_keywords:house-cats,See all available refinements
17602460011,Pet Supplies/Cats/Feeding & Watering Supplies/Bowls & Dishes/Slow Feeders,item_type_keyword:slow-pet-feeders AND target_audience_keywords:house-cats,See all available refinements
17592596011,Pet Supplies/Cats/Feeding & Watering Supplies/Bowls & Dishes/Travel Bowls,item_type_keyword:pet-travel-bowls AND target_audience_keywords:house-cats,See all available refinements
14828690011,Pet Supplies/Cats/Feeding & Watering Supplies/Feeding Mats,item_type_keyword:pet-food-mats AND target_audience_keywords:house-cats,See all available refinements
2975262011,Pet Supplies/Cats/Feeding & Watering Supplies/Food Storage,item_type_keyword:pet-food-storage-products AND target_audience_keywords:house-cats,See all available refinements
2975263011,Pet Supplies/Cats/Feeding & Watering Supplies/Fountains,item_type_keyword:pet-self-waterers AND target_audience_keywords:house-cats,See all available refinements
2975264011,Pet Supplies/Cats/Feeding & Watering Supplies/Nursing Supplies,item_type_keyword:pet-nursing-supplies AND target_audience_keywords:house-cats,See all available refinements
2975280011,Pet Supplies/Cats/Flea & Tick Control,item_type_keyword:pet-pest-control-supplies AND target_audience_keywords:house-cats,
3024156011,Pet Supplies/Cats/Flea & Tick Control/Carpet Flea Powders & Sprays,item_type_keyword:carpet-flea-powders-and-sprays AND target_audience_keywords:house-cats,
2975284011,Pet Supplies/Cats/Flea & Tick Control/Cat Flea Powders,item_type_keyword:pet-flea-and-tick-powders AND target_audience_keywords:house-cats,
2975285011,Pet Supplies/Cats/Flea & Tick Control/Cat Flea Sprays,item_type_keyword:pet-flea-and-tick-sprays AND target_audience_keywords:house-cats,
2975281011,Pet Supplies/Cats/Flea & Tick Control/Flea Collars,item_type_keyword:pet-flea-and-tick-collars AND target_audience_keywords:house-cats,
2975282011,Pet Supplies/Cats/Flea & Tick Control/Flea Combs,item_type_keyword:pet-flea-combs AND target_audience_keywords:house-cats,See all available refinements
3024160011,Pet Supplies/Cats/Flea & Tick Control/Flea Drops,item_type_keyword:pet-flea-drops AND target_audience_keywords:house-cats,
2975283011,Pet Supplies/Cats/Flea & Tick Control/Flea Shampoos,item_type_keyword:pet-flea-control-shampoos AND target_audience_keywords:house-cats,
2975286011,Pet Supplies/Cats/Flea & Tick Control/Tick Remover Tools,item_type_keyword:pet-tick-removers AND target_audience_keywords:house-cats,
2975265011,Pet Supplies/Cats/Food,item_type_keyword:pet-food AND target_audience_keywords:house-cats,See all available refinements
6514361011,Pet Supplies/Cats/Food/Dehydrated,item_type_keyword:dehydrated-pet-food AND target_audience_keywords:house-cats,See all available refinements
2975266011,Pet Supplies/Cats/Food/Dry,item_type_keyword:dry-pet-food AND target_audience_keywords:house-cats,See all available refinements
6514363011,Pet Supplies/Cats/Food/Food Toppers,item_type_keyword:pet-food-toppers AND target_audience_keywords:cats,See all available refinements
6514362011,Pet Supplies/Cats/Food/Freeze-Dried,item_type_keyword:freeze-dried-pet-food AND target_audience_keywords:house-cats,See all available refinements
7239526011,Pet Supplies/Cats/Food/Frozen,item_type_keyword:frozen-pet-food AND target_audience_keywords:house-cats,See all available refinements
2975291011,Pet Supplies/Cats/Food/Milk Replacers,item_type_keyword:pet-milk-replacers AND target_audience_keywords:house-cats,See all available refinements
2975267011,Pet Supplies/Cats/Food/Wet,item_type_keyword:wet-pet-food AND target_audience_keywords:house-cats,See all available refinements
6514357011,Pet Supplies/Cats/Food/Wet/Canned,item_type_keyword:canned-wet-pet-food AND target_audience_keywords:cats,See all available refinements
6514358011,Pet Supplies/Cats/Food/Wet/Pouches,item_type_keyword:wet-pet-food-pouches AND target_audience_keywords:cats,See all available refinements
6514359011,Pet Supplies/Cats/Food/Wet/Rolls,item_type_keyword:wet-pet-food-rolls AND target_audience_keywords:cats,See all available refinements
2975268011,Pet Supplies/Cats/Grooming,item_type_keyword:pet-grooming-supplies AND target_audience_keywords:house-cats,
2975270011,Pet Supplies/Cats/Grooming/Brushes,item_type_keyword:pet-brushes AND target_audience_keywords:house-cats,See all available refinements
2975271011,Pet Supplies/Cats/Grooming/Claw Care,item_type_keyword:pet-nail-clippers AND target_audience_keywords:house-cats,
2975272011,Pet Supplies/Cats/Grooming/Combs,item_type_keyword:pet-combs AND target_audience_keywords:house-cats,See all available refinements
2975273011,Pet Supplies/Cats/Grooming/Dander Remover Sprays,item_type_keyword:pet-dander-remover-sprays AND target_audience_keywords:house-cats,
3024145011,Pet Supplies/Cats/Grooming/Electric Clippers & Blades,,
23711854011,Pet Supplies/Cats/Grooming/Electric Clippers & Blades/Electric Clipper Kits,item_type_keyword:pet-grooming-clipper-sets AND target_audience_keywords:cats,
3024146011,Pet Supplies/Cats/Grooming/Electric Clippers & Blades/Electric Clippers,item_type_keyword:pet-grooming-clippers AND target_audience_keywords:house-cats,See all available refinements
3024147011,Pet Supplies/Cats/Grooming/Electric Clippers & Blades/Replacement Blades,item_type_keyword:pet-grooming-clipper-blades AND target_audience_keywords:house-cats,
3024148011,Pet Supplies/Cats/Grooming/Hair Removal Mitts & Rollers,item_type_keyword:pet-hair-removers AND target_audience_keywords:house-cats,
3024149011,Pet Supplies/Cats/Grooming/Scissors,item_type_keyword:pet-grooming-scissors AND target_audience_keywords:house-cats,See all available refinements
2975274011,Pet Supplies/Cats/Grooming/Shampoos & Conditioners,,See all available refinements
3024150011,Pet Supplies/Cats/Grooming/Shampoos & Conditioners/Conditioners,item_type_keyword:pet-conditioners AND target_audience_keywords:house-cats,See all available refinements
3024151011,Pet Supplies/Cats/Grooming/Shampoos & Conditioners/Shampoos,item_type_keyword:pet-shampoos AND target_audience_keywords:house-cats,See all available refinements
3024152011,Pet Supplies/Cats/Grooming/Shampoos & Conditioners/Shampoos Plus Conditioners,item_type_keyword:pet-shampoos-plus-conditioners AND target_audience_keywords:house-cats,See all available refinements
2975269011,Pet Supplies/Cats/Grooming/Shedding Tools,item_type_keyword:pet-shedding-tools AND target_audience_keywords:house-cats,
19163264011,Pet Supplies/Cats/Grooming/Styptic Gels & Powders,,
19163265011,Pet Supplies/Cats/Grooming/Styptic Gels & Powders/Styptic Gels,item_type_keyword:pet-styptic-gels,
19163266011,Pet Supplies/Cats/Grooming/Styptic Gels & Powders/Styptic Powders,item_type_keyword:pet-styptic-powders,
2975276011,Pet Supplies/Cats/Health Supplies,item_type_keyword:pet-health-care-supplies AND target_audience_keywords:house-cats,
2975277011,Pet Supplies/Cats/Health Supplies/Dental Care,item_type_keyword:pet-dental-care-supplies AND target_audience_keywords:house-cats,
2975278011,Pet Supplies/Cats/Health Supplies/Digestive Remedies,item_type_keyword:pet-digestive-remedies AND target_audience_keywords:house-cats,
2975279011,Pet Supplies/Cats/Health Supplies/Ear Care,item_type_keyword:pet-ear-care-supplies AND target_audience_keywords:house-cats,
3024155011,Pet Supplies/Cats/Health Supplies/Eye Care,item_type_keyword:pet-eye-care-supplies AND target_audience_keywords:house-cats,
2975288011,Pet Supplies/Cats/Health Supplies/Hairball Remedy Pastes & Gels,item_type_keyword:cat-hairball-remedies AND target_audience_keywords:house-cats,
3024163011,Pet Supplies/Cats/Health Supplies/Hip & Joint Care,item_type_keyword:pet-hip-and-joint-care AND target_audience_keywords:house-cats,
2975287011,Pet Supplies/Cats/Health Supplies/Insect Repellents,item_type_keyword:pet-insect-repellents AND target_audience_keywords:house-cats,
2975290011,Pet Supplies/Cats/Health Supplies/Itch Remedies,item_type_keyword:pet-itch-remedies AND target_audience_keywords:house-cats,
2975291011,Pet Supplies/Cats/Health Supplies/Milk Replacers,item_type_keyword:pet-milk-replacers AND target_audience_keywords:house-cats,See all available refinements
2975292011,Pet Supplies/Cats/Health Supplies/Recovery Collars & Cones,item_type_keyword:pet-recovery-collars AND target_audience_keywords:house-cats,
2975293011,Pet Supplies/Cats/Health Supplies/Relaxants,item_type_keyword:pet-relaxants AND target_audience_keywords:house-cats,
2975294011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins,item_type_keyword:pet-supplements-and-vitamins AND target_audience_keywords:house-cats,
3024161011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Amino Acids,item_type_keyword:pet-amino-acids AND target_audience_keywords:house-cats,See all available refinements
3024162011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Antioxidants,item_type_keyword:pet-antioxidant-nutritional-supplements AND target_audience_keywords:house-cats,See all available refinements
3024164011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Fish Oil Supplements,item_type_keyword:pet-fish-oil-nutritional-supplements AND target_audience_keywords:house-cats,See all available refinements
3024165011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Herbal Supplements,item_type_keyword:pet-herbal-supplements AND target_audience_keywords:house-cats,See all available refinements
3024166011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Multivitamins,item_type_keyword:pet-multivitamins AND target_audience_keywords:house-cats,
3024167011,Pet Supplies/Cats/Health Supplies/Supplements & Vitamins/Probiotics,item_type_keyword:pet-probiotic-nutritional-supplements AND target_audience_keywords:house-cats,See all available refinements
2975295011,Pet Supplies/Cats/Health Supplies/Wormers,item_type_keyword:pet-wormers AND target_audience_keywords:house-cats,
2975296011,Pet Supplies/Cats/Litter & Housebreaking,item_type_keyword:pet-litter-and-house-breaking-aids AND target_audience_keywords:house-cats,
2975298011,Pet Supplies/Cats/Litter & Housebreaking/Litter,item_type_keyword:pet-litter AND target_audience_keywords:house-cats,See all available refinements
17592597011,Pet Supplies/Cats/Litter & Housebreaking/Litter Box Enclosures,item_type_keyword:litter-box-enclosures AND target_audience_keywords:house-cats,
3024168011,Pet Supplies/Cats/Litter & Housebreaking/Litter Box Liners,item_type_keyword:litter-box-liners AND target_audience_keywords:house-cats,See all available refinements
2975299011,Pet Supplies/Cats/Litter & Housebreaking/Litter Boxes,item_type_keyword:litter-boxes AND target_audience_keywords:house-cats,See all available refinements
17602463011,Pet Supplies/Cats/Litter & Housebreaking/Litter Boxes/Disposable Litter Boxes,item_type_keyword:disposable-litter-boxes AND target_audience_keywords:house-cats,See all available refinements
17602464011,Pet Supplies/Cats/Litter & Housebreaking/Litter Boxes/Self-Cleaning Litter Boxes,item_type_keyword:self-cleaning-litter-boxes AND target_audience_keywords:house-cats,See all available refinements
17602462011,Pet Supplies/Cats/Litter & Housebreaking/Litter Boxes/Standard Litter Boxes,item_type_keyword:standard-litter-boxes AND target_audience_keywords:house-cats,See all available refinements
17295526011,Pet Supplies/Cats/Litter & Housebreaking/Litter Mats,item_type_keyword:litter-mats AND target_audience_keywords:house-cats,See all available refinements
2975300011,Pet Supplies/Cats/Litter & Housebreaking/Litter Scoops,item_type_keyword:litter-scoops AND target_audience_keywords:house-cats,See all available refinements
21232549011,Pet Supplies/Cats/Litter & Housebreaking/Litter Waste Receptacle Refills,item_type_keyword:pet-litter-waste-receptacle-refills AND target_audience_keywords:house-cats,
17602461011,Pet Supplies/Cats/Litter & Housebreaking/Litter Waste Receptacles,item_type_keyword:pet-litter-waste-receptacles AND target_audience_keywords:house-cats,See all available refinements
2975301011,Pet Supplies/Cats/Litter & Housebreaking/Odor & Stain Removers,,
23701644011,Pet Supplies/Cats/Litter & Housebreaking/Odor & Stain Removers/Odor Removers,item_type_keyword:pet-odor-removers AND target_audience_keywords:house-cats,
23701643011,Pet Supplies/Cats/Litter & Housebreaking/Odor & Stain Removers/Stain Removers,item_type_keyword:pet-stain-removers AND target_audience_keywords:house-cats,See all available refinements
17602466011,Pet Supplies/Cats/Litter & Housebreaking/Replacement Filters,item_type_keyword:litter-box-replacement-filters AND target_audience_keywords:house-cats,
17602465011,Pet Supplies/Cats/Litter & Housebreaking/Toilet Training Systems,item_type_keyword:pet-toilet-training-systems AND target_audience_keywords:house-cats,
14051749011,Pet Supplies/Cats/Litter & Housebreaking/Urine Detectors,item_type_keyword:black-light-flashlights AND target_audience_keywords:pets,
2975302011,Pet Supplies/Cats/Memorials & Funerary,item_type_keyword:pet-memorial-products AND target_audience_keywords:house-cats,
2975258011,Pet Supplies/Cats/Repellents & Training Aids,item_type_keyword:pet-behavior-deterrent-products AND target_audience_keywords:house-cats,
3024142011,Pet Supplies/Cats/Repellents & Training Aids/Repellent Mats,item_type_keyword:pet-deterrent-mats AND target_audience_keywords:house-cats,
3024143011,Pet Supplies/Cats/Repellents & Training Aids/Sonic Repellents,item_type_keyword:sonic-pet-repellents AND target_audience_keywords:house-cats,
3024144011,Pet Supplies/Cats/Repellents & Training Aids/Spray Repellents,item_type_keyword:pet-deterrent-sprays AND target_audience_keywords:house-cats,
2975303011,Pet Supplies/Cats/Toys,item_type_keyword:pet-toys AND target_audience_keywords:house-cats,See all available refinements
2975304011,Pet Supplies/Cats/Toys/Balls,item_type_keyword:pet-toy-balls AND target_audience_keywords:house-cats,See all available refinements
2975305011,Pet Supplies/Cats/Toys/Catnip Toys,item_type_keyword:catnip-toys AND target_audience_keywords:house-cats,See all available refinements
2975306011,Pet Supplies/Cats/Toys/Feather Toys,item_type_keyword:pet-feather-toys AND target_audience_keywords:house-cats,See all available refinements
23690012011,Pet Supplies/Cats/Toys/Interactive Toys,item_type_keyword:pet-interactive-toys,See all available refinements
2975308011,Pet Supplies/Cats/Toys/Mice & Animal Toys,item_type_keyword:pet-mice-and-animal-toys AND target_audience_keywords:house-cats,See all available refinements
23690011011,Pet Supplies/Cats/Toys/Plush Toys,item_type_keyword:plush-pet-toys AND target_audience_keywords:house-cats,See all available refinements
17592598011,Pet Supplies/Cats/Toys/Tunnels,item_type_keyword:pet-tunnels AND target_audience_keywords:house-cats,See all available refinements
2975309011,Pet Supplies/Cats/Treats,item_type_keyword:edible-pet-treats AND target_audience_keywords:house-cats,See all available refinements
2975310011,Pet Supplies/Cats/Treats/Catnip,item_type_keyword:catnip-treats AND target_audience_keywords:house-cats,See all available refinements
2975311011,Pet Supplies/Cats/Treats/Snacks,item_type_keyword:pet-snack-treats AND target_audience_keywords:house-cats,See all available refinements
2975312011,Pet Supplies/Dogs,,
2975313011,Pet Supplies/Dogs/Apparel & Accessories,item_type_keyword:pet-apparel AND target_audience_keywords:dogs,See all available refinements
2975314011,Pet Supplies/Dogs/Apparel & Accessories/Backpacks,item_type_keyword:pet-backpacks AND target_audience_keywords:dogs,See all available refinements
2975315011,Pet Supplies/Dogs/Apparel & Accessories/Bandanas,item_type_keyword:pet-bandanas AND target_audience_keywords:dogs,See all available refinements
2975316011,Pet Supplies/Dogs/Apparel & Accessories/Boots & Paw Protectors,,See all available refinements
3024169011,Pet Supplies/Dogs/Apparel & Accessories/Boots & Paw Protectors/Boots,item_type_keyword:pet-boots AND target_audience_keywords:dogs,See all available refinements
3024170011,Pet Supplies/Dogs/Apparel & Accessories/Boots & Paw Protectors/Paw Protectors,item_type_keyword:pet-paw-protectors AND target_audience_keywords:dogs,See all available refinements
3024171011,Pet Supplies/Dogs/Apparel & Accessories/Cold Weather Coats,item_type_keyword:pet-coats AND target_audience_keywords:dogs,See all available refinements
2975318011,Pet Supplies/Dogs/Apparel & Accessories/Costumes,item_type_keyword:pet-costumes AND target_audience_keywords:dogs,See all available refinements
2975319011,Pet Supplies/Dogs/Apparel & Accessories/Dresses,item_type_keyword:pet-dresses AND target_audience_keywords:dogs,See all available refinements
2975320011,Pet Supplies/Dogs/Apparel & Accessories/Hair Accessories,item_type_keyword:pet-hair-accessories AND target_audience_keywords:dogs,See all available refinements
2975321011,Pet Supplies/Dogs/Apparel & Accessories/Hats,item_type_keyword:pet-hats AND target_audience_keywords:dogs,See all available refinements
3024172011,Pet Supplies/Dogs/Apparel & Accessories/Hoodies,item_type_keyword:pet-hoodies AND target_audience_keywords:dogs,See all available refinements
3024173011,Pet Supplies/Dogs/Apparel & Accessories/Lifejackets,item_type_keyword:pet-lifejackets AND target_audience_keywords:dogs,See all available refinements
2975322011,Pet Supplies/Dogs/Apparel & Accessories/Necklaces & Pendants,item_type_keyword:pet-necklaces-and-pendants AND target_audience_keywords:dogs,See all available refinements
3024174011,Pet Supplies/Dogs/Apparel & Accessories/Raincoats,item_type_keyword:pet-raincoats AND target_audience_keywords:dogs,See all available refinements
3024175011,Pet Supplies/Dogs/Apparel & Accessories/Shirts,item_type_keyword:pet-shirts AND target_audience_keywords:dogs,See all available refinements
2975325011,Pet Supplies/Dogs/Apparel & Accessories/Sunglasses,item_type_keyword:pet-sunglasses AND target_audience_keywords:dogs,See all available refinements
3024176011,Pet Supplies/Dogs/Apparel & Accessories/Sweaters,item_type_keyword:pet-sweaters AND target_audience_keywords:dogs,See all available refinements
2975326011,Pet Supplies/Dogs/Beds & Furniture,item_type_keyword:pet-furniture AND target_audience_keywords:dogs,See all available refinements
3024177011,Pet Supplies/Dogs/Beds & Furniture/Bed Blankets,item_type_keyword:pet-bed-blankets AND target_audience_keywords:dogs,See all available refinements
2975327011,Pet Supplies/Dogs/Beds & Furniture/Bed Covers,item_type_keyword:pet-bed-covers AND target_audience_keywords:dogs,See all available refinements
2975328011,Pet Supplies/Dogs/Beds & Furniture/Bed Liners,item_type_keyword:pet-bed-liners AND target_audience_keywords:dogs,See all available refinements
3024178011,Pet Supplies/Dogs/Beds & Furniture/Bed Mats,item_type_keyword:pet-bed-mats AND target_audience_keywords:dogs,See all available refinements
2975329011,Pet Supplies/Dogs/Beds & Furniture/Bed Pillows,item_type_keyword:pet-bed-pillows AND target_audience_keywords:dogs,See all available refinements
2975330011,Pet Supplies/Dogs/Beds & Furniture/Beds,item_type_keyword:pet-beds AND target_audience_keywords:dogs,See all available refinements
17602453011,Pet Supplies/Dogs/Beds & Furniture/Furniture-Style Crates,item_type_keyword:furniture-style-pet-crates AND target_audience_keywords:dogs,See all available refinements
2975331011,Pet Supplies/Dogs/Beds & Furniture/Sofas & Chairs,item_type_keyword:pet-sofas-and-chairs AND target_audience_keywords:dogs,See all available refinements
2975332011,Pet Supplies/Dogs/Beds & Furniture/Stairs & Steps,item_type_keyword:pet-stairs-and-steps AND target_audience_keywords:dogs,See all available refinements
17440052011,Pet Supplies/Dogs/Cameras & Monitors,item_type_keyword:pet-cameras-and-monitors AND target_audience_keywords:pets,See all available refinements
2975333011,Pet Supplies/Dogs/Carriers & Travel Products,,See all available refinements
2975334011,Pet Supplies/Dogs/Carriers & Travel Products/Backpacks,item_type_keyword:pet-carrier-backpacks AND target_audience_keywords:dogs,See all available refinements
